OID,pointid,flow_level,pointid_1,LCLU,flow_id,from_node,to_node
-1,7375,1,5947228,909,1048,1709,1712
-1,7376,1,5947229,1200,1048,1709,1712
-1,7377,4,5947232,1200,1050,1706,1713
-1,7378,4,5947233,1200,1050,1706,1713
-1,7379,4,5947234,909,1050,1706,1713
-1,7380,4,5947236,909,1050,1706,1713
-1,7381,4,5947237,909,1050,1706,1713
-1,7382,4,5947238,909,1050,1706,1713
-1,7383,4,5947241,909,1050,1706,1713
-1,7384,1,5947253,1200,1056,1719,1706
-1,7385,1,5947348,909,1051,1707,1714
-1,7386,1,5947381,909,1052,1698,1714
-1,7387,1,5947393,909,1065,1675,1734
-1,7388,1,5947530,900,1046,1705,1710
-1,7389,1,5947533,900,1047,1699,1711
-1,7390,1,5948477,1200,1053,1715,1680
-1,7391,1,5948478,1200,1053,1715,1680
-1,7392,1,5948479,1200,1053,1715,1680
-1,7393,8,5948522,909,1048,1709,1712
-1,7394,7,5948523,1200,1049,1713,1712
-1,7395,4,5948524,1200,1050,1706,1713
-1,7396,4,5948525,1200,1050,1706,1713
-1,7397,4,5948533,909,1050,1706,1713
-1,7398,4,5948534,909,1050,1706,1713
-1,7399,1,5948548,1200,1056,1719,1706
-1,7400,1,5948551,1200,1056,1719,1706
-1,7401,1,5948553,1200,1056,1719,1706
-1,7402,2,5948641,909,1051,1707,1714
-1,7403,1,5948642,909,1052,1698,1714
-1,7404,1,5948643,909,1052,1698,1714
-1,7405,1,5948644,909,1052,1698,1714
-1,7406,1,5948645,909,1052,1698,1714
-1,7407,1,5948646,909,1052,1698,1714
-1,7408,1,5948647,909,1052,1698,1714
-1,7409,1,5948648,909,1052,1698,1714
-1,7410,1,5948649,909,1052,1698,1714
-1,7411,1,5948650,909,1052,1698,1714
-1,7412,1,5948651,909,1052,1698,1714
-1,7413,1,5948652,909,1052,1698,1714
-1,7414,1,5948653,909,1052,1698,1714
-1,7415,1,5948654,909,1052,1698,1714
-1,7416,1,5948655,909,1052,1698,1714
-1,7417,1,5948656,909,1052,1698,1714
-1,7418,1,5948657,909,1052,1698,1714
-1,7419,1,5948658,909,1052,1698,1714
-1,7420,1,5948659,909,1052,1698,1714
-1,7421,1,5948660,909,1052,1698,1714
-1,7422,1,5948661,909,1052,1698,1714
-1,7423,1,5948662,909,1052,1698,1714
-1,7424,1,5948663,909,1052,1698,1714
-1,7425,1,5948664,909,1052,1698,1714
-1,7426,1,5948665,909,1052,1698,1714
-1,7427,1,5948666,909,1052,1698,1714
-1,7428,1,5948667,909,1052,1698,1714
-1,7429,1,5948668,909,1052,1698,1714
-1,7430,1,5948669,909,1052,1698,1714
-1,7431,1,5948670,909,1052,1698,1714
-1,7432,1,5948671,909,1052,1698,1714
-1,7433,1,5948672,909,1052,1698,1714
-1,7434,1,5948673,909,1052,1698,1714
-1,7435,1,5948674,909,1052,1698,1714
-1,7436,1,5948686,909,1065,1675,1734
-1,7437,1,5949759,1200,1053,1715,1680
-1,7438,1,5949760,1200,1053,1715,1680
-1,7439,1,5949761,1200,1053,1715,1680
-1,7440,1,5949762,1200,1053,1715,1680
-1,7441,1,5949763,1200,1053,1715,1680
-1,7442,1,5949764,1200,1053,1715,1680
-1,7443,8,5949806,909,1057,1712,1722
-1,7444,8,5949807,909,1057,1712,1722
-1,7445,8,5949808,909,1057,1712,1722
-1,7446,3,5949811,1200,1070,1741,1713
-1,7447,1,5949836,1200,1056,1719,1706
-1,7448,1,5949837,1200,1056,1719,1706
-1,7449,1,5949839,1200,1056,1719,1706
-1,7450,1,5949841,1200,1056,1719,1706
-1,7451,2,5949927,909,1054,1714,1716
-1,7452,1,5949973,909,1065,1675,1734
-1,7453,1,5950098,900,1055,1717,1718
-1,7454,8,5951090,909,1057,1712,1722
-1,7455,3,5951097,1200,1070,1741,1713
-1,7456,1,5951127,1200,1056,1719,1706
-1,7457,1,5951258,909,1065,1675,1734
-1,7458,1,5951382,900,1055,1717,1718
-1,7459,8,5952369,909,1057,1712,1722
-1,7460,8,5952370,909,1057,1712,1722
-1,7461,3,5952378,1200,1070,1741,1713
-1,7462,1,5952409,1200,1056,1719,1706
-1,7463,1,5952539,909,1065,1675,1734
-1,7464,1,5952903,500,1059,1720,1725
-1,7465,1,5952917,1402,1062,1731,1721
-1,7466,1,5953616,1200,1067,1724,1738
-1,7467,1,5953618,1200,1067,1724,1738
-1,7468,8,5953651,909,1057,1712,1722
-1,7469,8,5953652,909,1057,1712,1722
-1,7470,3,5953662,909,1070,1741,1713
-1,7471,1,5953785,909,1063,1723,1733
-1,7472,1,5953824,900,1065,1675,1734
-1,7473,1,5954181,500,1059,1720,1725
-1,7474,1,5954195,500,1062,1731,1721
-1,7475,1,5954883,909,1067,1724,1738
-1,7476,1,5954894,1200,1067,1724,1738
-1,7477,1,5954896,1200,1067,1724,1738
-1,7478,1,5954898,1200,1067,1724,1738
-1,7479,3,5954941,909,1070,1741,1713
-1,7480,1,5955062,909,1063,1723,1733
-1,7481,1,5955103,900,1065,1675,1734
-1,7482,2,5955465,500,1061,1730,1725
-1,7483,1,5955480,500,1062,1731,1721
-1,7484,1,5955769,505,1066,1736,1727
-1,7485,1,5956169,1200,1067,1724,1738
-1,7486,1,5956170,1200,1067,1724,1738
-1,7487,1,5956177,1200,1067,1724,1738
-1,7488,1,5956178,1200,1067,1724,1738
-1,7489,1,5956183,909,1067,1724,1738
-1,7490,3,5956226,909,1070,1741,1713
-1,7491,1,5956345,909,1063,1723,1733
-1,7492,1,5956387,500,1065,1675,1734
-1,7493,1,5956524,900,1060,1728,1729
-1,7494,1,5956769,500,1061,1730,1725
-1,7495,1,5956783,500,1062,1731,1721
-1,7496,1,5957073,505,1066,1736,1727
-1,7497,1,5957475,1200,1067,1724,1738
-1,7498,1,5957481,909,1067,1724,1738
-1,7499,1,5957488,1200,1067,1724,1738
-1,7500,3,5957531,909,1070,1741,1713
-1,7501,1,5957648,909,1063,1723,1733
-1,7502,1,5957684,909,1064,1732,1734
-1,7503,1,5957688,900,1065,1675,1734
-1,7504,1,5957690,500,1065,1675,1734
-1,7505,1,5958370,505,1066,1736,1727
-1,7506,1,5958772,909,1067,1724,1738
-1,7507,1,5958773,1200,1067,1724,1738
-1,7508,1,5958776,909,1067,1724,1738
-1,7509,1,5958784,1200,1067,1724,1738
-1,7510,3,5958827,909,1070,1741,1713
-1,7511,1,5958942,909,1063,1723,1733
-1,7512,1,5958980,909,1064,1732,1734
-1,7513,1,5958981,909,1065,1675,1734
-1,7514,1,5958982,909,1065,1675,1734
-1,7515,1,5958984,900,1065,1675,1734
-1,7516,1,5959661,505,1066,1736,1727
-1,7517,1,5960065,1200,1067,1724,1738
-1,7518,1,5960066,1200,1067,1724,1738
-1,7519,1,5960076,1200,1067,1724,1738
-1,7520,3,5960119,909,1070,1741,1713
-1,7521,1,5960232,909,1063,1723,1733
-1,7522,2,5960272,909,1064,1732,1734
-1,7523,1,5960668,500,1068,1735,1739
-1,7524,1,5960943,505,1066,1736,1727
-1,7525,1,5961358,1200,1067,1724,1738
-1,7526,3,5961401,1200,1070,1741,1713
-1,7527,1,5961413,1200,1078,1737,1754
-1,7528,2,5961554,900,1073,1734,1748
-1,7529,1,5961938,500,1068,1735,1739
-1,7530,1,5962620,1200,1069,1740,1738
-1,7531,1,5962621,1200,1069,1740,1738
-1,7532,1,5962622,1200,1069,1740,1738
-1,7533,1,5962623,909,1069,1740,1738
-1,7534,1,5962624,909,1069,1740,1738
-1,7535,1,5962625,1200,1069,1740,1738
-1,7536,1,5962626,1200,1069,1740,1738
-1,7537,1,5962627,1200,1069,1740,1738
-1,7538,2,5962628,1200,1067,1724,1738
-1,7539,3,5962632,1200,1090,1745,1775
-1,7540,3,5962633,1200,1090,1745,1775
-1,7541,3,5962634,1200,1090,1745,1775
-1,7542,3,5962672,1200,1070,1741,1713
-1,7543,1,5962684,1200,1078,1737,1754
-1,7544,2,5962825,500,1073,1734,1748
-1,7545,1,5963205,500,1068,1735,1739
-1,7546,1,5963885,909,1069,1740,1738
-1,7547,2,5963895,1200,1071,1738,1745
-1,7548,3,5963897,1200,1090,1745,1775
-1,7549,3,5963901,1200,1090,1745,1775
-1,7550,3,5963939,1200,1070,1741,1713
-1,7551,1,5963950,1200,1078,1737,1754
-1,7552,2,5964092,500,1073,1734,1748
-1,7553,1,5964096,500,1074,1742,1748
-1,7554,1,5964211,500,1077,1753,1743
-1,7555,1,5964447,500,1082,1744,1762
-1,7556,1,5964448,500,1082,1744,1762
-1,7557,1,5964449,500,1082,1744,1762
-1,7558,3,5965160,1200,1083,1759,1745
-1,7559,3,5965166,909,1090,1745,1775
-1,7560,1,5965202,1200,1087,1771,1741
-1,7561,2,5965203,1200,1079,1754,1741
-1,7562,1,5965213,1200,1078,1737,1754
-1,7563,1,5965229,909,1072,1746,1747
-1,7564,2,5965356,500,1073,1734,1748
-1,7565,3,5965357,500,1073,1734,1748
-1,7566,1,5965358,500,1074,1742,1748
-1,7567,1,5965473,500,1077,1753,1743
-1,7568,1,5965475,500,1075,1749,1750
-1,7569,1,5965482,900,1076,1751,1752
-1,7570,1,5965712,500,1082,1744,1762
-1,7571,1,5965713,500,1082,1744,1762
-1,7572,1,5966427,1200,1083,1759,1745
-1,7573,3,5966433,1200,1090,1745,1775
-1,7574,1,5966469,1200,1087,1771,1741
-1,7575,2,5966471,1200,1079,1754,1741
-1,7576,2,5966472,1200,1079,1754,1741
-1,7577,2,5966473,1200,1079,1754,1741
-1,7578,2,5966474,909,1079,1754,1741
-1,7579,1,5966478,1200,1078,1737,1754
-1,7580,1,5966479,1206,1078,1737,1754
-1,7581,3,5966625,500,1085,1748,1768
-1,7582,1,5966739,900,1077,1753,1743
-1,7583,1,5966979,500,1082,1744,1762
-1,7584,1,5967695,1200,1083,1759,1745
-1,7585,3,5967701,1200,1090,1745,1775
-1,7586,1,5967737,1200,1087,1771,1741
-1,7587,2,5967743,909,1079,1754,1741
-1,7588,2,5967745,909,1078,1737,1754
-1,7589,1,5967748,1206,1080,1755,1754
-1,7590,1,5967749,1200,1080,1755,1754
-1,7591,1,5967750,1200,1080,1755,1754
-1,7592,1,5967751,1200,1080,1755,1754
-1,7593,1,5967846,909,1098,1787,1756
-1,7594,3,5967894,500,1085,1748,1768
-1,7595,1,5968243,500,1082,1744,1762
-1,7596,1,5968959,1200,1083,1759,1745
-1,7597,3,5968966,1200,1090,1745,1775
-1,7598,1,5969003,1200,1087,1771,1741
-1,7599,2,5969008,1200,1079,1754,1741
-1,7600,2,5969009,909,1079,1754,1741
-1,7601,1,5969011,909,1080,1755,1754
-1,7602,1,5969012,1200,1080,1755,1754
-1,7603,4,5969110,909,1088,1772,1757
-1,7604,1,5969112,909,1098,1787,1756
-1,7605,3,5969160,500,1085,1748,1768
-1,7606,3,5969161,500,1085,1748,1768
-1,7607,3,5969162,500,1085,1748,1768
-1,7608,3,5969163,500,1085,1748,1768
-1,7609,3,5969164,500,1085,1748,1768
-1,7610,1,5969492,1401,1108,1803,1758
-1,7611,1,5969504,500,1082,1744,1762
-1,7612,1,5970206,1200,1083,1759,1745
-1,7613,1,5970207,909,1083,1759,1745
-1,7614,1,5970208,1200,1083,1759,1745
-1,7615,1,5970219,1200,1083,1759,1745
-1,7616,3,5970226,1200,1090,1745,1775
-1,7617,1,5970262,1200,1087,1771,1741
-1,7618,4,5970370,909,1088,1772,1757
-1,7619,1,5970372,909,1098,1787,1756
-1,7620,3,5970424,500,1085,1748,1768
-1,7621,3,5970425,500,1085,1748,1768
-1,7622,1,5970464,900,1081,1760,1761
-1,7623,1,5970744,500,1108,1803,1758
-1,7624,1,5970758,1402,1082,1744,1762
-1,7625,1,5971462,909,1083,1759,1745
-1,7626,1,5971463,1200,1083,1759,1745
-1,7627,1,5971464,1200,1083,1759,1745
-1,7628,1,5971465,1200,1083,1759,1745
-1,7629,1,5971466,909,1083,1759,1745
-1,7630,1,5971467,1200,1083,1759,1745
-1,7631,1,5971468,1200,1083,1759,1745
-1,7632,1,5971469,1200,1083,1759,1745
-1,7633,1,5971470,1200,1083,1759,1745
-1,7634,1,5971471,1200,1083,1759,1745
-1,7635,3,5971480,1200,1090,1745,1775
-1,7636,1,5971515,1200,1087,1771,1741
-1,7637,3,5971609,909,1094,1782,1763
-1,7638,4,5971624,909,1088,1772,1757
-1,7639,1,5971626,909,1098,1787,1756
-1,7640,3,5971679,500,1085,1748,1768
-1,7641,1,5971692,900,1084,1764,1765
-1,7642,1,5971694,900,1089,1773,1766
-1,7643,1,5972001,500,1108,1803,1758
-1,7644,3,5972738,909,1090,1745,1775
-1,7645,1,5972773,1200,1087,1771,1741
-1,7646,3,5972867,909,1094,1782,1763
-1,7647,4,5972882,909,1088,1772,1757
-1,7648,1,5972884,909,1098,1787,1756
-1,7649,3,5972937,900,1085,1748,1768
-1,7650,4,5972944,900,1086,1768,1767
-1,7651,1,5972952,900,1089,1773,1766
-1,7652,1,5973258,500,1108,1803,1758
-1,7653,3,5973996,909,1090,1745,1775
-1,7654,1,5974030,1200,1087,1771,1741
-1,7655,3,5974121,909,1094,1782,1763
-1,7656,3,5974122,909,1094,1782,1763
-1,7657,3,5974123,909,1094,1782,1763
-1,7658,4,5974140,909,1088,1772,1757
-1,7659,1,5974142,909,1098,1787,1756
-1,7660,3,5974195,900,1085,1748,1768
-1,7661,3,5974196,900,1085,1748,1768
-1,7662,3,5974197,900,1085,1748,1768
-1,7663,3,5974198,900,1085,1748,1768
-1,7664,3,5974199,900,1085,1748,1768
-1,7665,4,5974200,900,1085,1748,1768
-1,7666,1,5974210,900,1089,1773,1766
-1,7667,1,5974224,900,1099,1788,1769
-1,7668,1,5974227,900,1092,1778,1770
-1,7669,1,5974520,500,1108,1803,1758
-1,7670,3,5975259,909,1090,1745,1775
-1,7671,1,5975291,1200,1087,1771,1741
-1,7672,3,5975382,909,1094,1782,1763
-1,7673,4,5975403,909,1088,1772,1757
-1,7674,1,5975405,909,1098,1787,1756
-1,7675,1,5975461,900,1102,1795,1768
-1,7676,1,5975473,900,1089,1773,1766
-1,7677,1,5975485,900,1099,1788,1769
-1,7678,1,5975490,900,1092,1778,1770
-1,7679,1,5975793,500,1108,1803,1758
-1,7680,1,5976122,505,1093,1781,1774
-1,7681,1,5976124,505,1093,1781,1774
-1,7682,1,5976518,909,1103,1797,1790
-1,7683,1,5976519,1200,1103,1797,1790
-1,7684,1,5976520,1200,1103,1797,1790
-1,7685,3,5976532,909,1090,1745,1775
-1,7686,1,5976534,909,1091,1776,1777
-1,7687,3,5976653,909,1094,1782,1763
-1,7688,3,5976675,909,1118,1818,1772
-1,7689,1,5976676,909,1107,1802,1772
-1,7690,1,5976678,909,1098,1787,1756
-1,7691,1,5976732,900,1102,1795,1768
-1,7692,1,5976756,900,1099,1788,1769
-1,7693,1,5976763,900,1092,1778,1770
-1,7694,1,5977074,500,1108,1803,1758
-1,7695,1,5977402,505,1093,1781,1774
-1,7696,1,5977404,505,1093,1781,1774
-1,7697,1,5977798,1200,1103,1797,1790
-1,7698,1,5977802,909,1103,1797,1790
-1,7699,1,5977803,1200,1103,1797,1790
-1,7700,3,5977932,909,1094,1782,1763
-1,7701,3,5977955,909,1118,1818,1772
-1,7702,1,5977957,909,1107,1802,1772
-1,7703,1,5977959,909,1098,1787,1756
-1,7704,1,5978011,900,1102,1795,1768
-1,7705,1,5978035,900,1099,1788,1769
-1,7706,1,5978061,900,1095,1779,1783
-1,7707,1,5978088,500,1096,1780,1784
-1,7708,1,5978357,500,1108,1803,1758
-1,7709,1,5978684,505,1093,1781,1774
-1,7710,1,5979081,1200,1103,1797,1790
-1,7711,1,5979087,1200,1103,1797,1790
-1,7712,1,5979209,909,1100,1789,1782
-1,7713,1,5979210,909,1100,1789,1782
-1,7714,1,5979211,909,1100,1789,1782
-1,7715,1,5979212,909,1100,1789,1782
-1,7716,1,5979213,909,1100,1789,1782
-1,7717,3,5979214,909,1094,1782,1763
-1,7718,3,5979238,909,1118,1818,1772
-1,7719,1,5979241,909,1107,1802,1772
-1,7720,1,5979243,909,1098,1787,1756
-1,7721,1,5979244,909,1098,1787,1756
-1,7722,1,5979245,909,1098,1787,1756
-1,7723,1,5979246,909,1098,1787,1756
-1,7724,1,5979247,909,1098,1787,1756
-1,7725,1,5979248,909,1098,1787,1756
-1,7726,1,5979293,900,1102,1795,1768
-1,7727,1,5979317,900,1099,1788,1769
-1,7728,1,5979345,900,1095,1779,1783
-1,7729,1,5979346,900,1095,1779,1783
-1,7730,1,5979370,500,1096,1780,1784
-1,7731,1,5979643,500,1108,1803,1758
-1,7732,1,5979956,505,1097,1785,1786
-1,7733,1,5980367,909,1103,1797,1790
-1,7734,1,5980373,909,1103,1797,1790
-1,7735,1,5980374,1200,1103,1797,1790
-1,7736,1,5980375,909,1103,1797,1790
-1,7737,1,5980494,909,1100,1789,1782
-1,7738,2,5980499,909,1110,1806,1782
-1,7739,1,5980513,909,1117,1807,1818
-1,7740,1,5980514,909,1117,1807,1818
-1,7741,1,5980515,909,1117,1807,1818
-1,7742,1,5980516,909,1117,1807,1818
-1,7743,3,5980524,909,1118,1818,1772
-1,7744,1,5980528,909,1107,1802,1772
-1,7745,1,5980535,909,1098,1787,1756
-1,7746,1,5980578,900,1102,1795,1768
-1,7747,1,5980602,900,1099,1788,1769
-1,7748,1,5980933,500,1108,1803,1758
-1,7749,1,5981657,909,1103,1797,1790
-1,7750,1,5981666,909,1103,1797,1790
-1,7751,1,5981782,909,1100,1789,1782
-1,7752,1,5981783,909,1100,1789,1782
-1,7753,2,5981790,909,1110,1806,1782
-1,7754,1,5981801,909,1117,1807,1818
-1,7755,1,5981802,909,1117,1807,1818
-1,7756,1,5981807,909,1117,1807,1818
-1,7757,3,5981814,909,1118,1818,1772
-1,7758,1,5981819,909,1107,1802,1772
-1,7759,1,5981867,900,1102,1795,1768
-1,7760,1,5982229,500,1108,1803,1758
-1,7761,1,5982948,909,1103,1797,1790
-1,7762,1,5982949,909,1103,1797,1790
-1,7763,1,5982950,909,1103,1797,1790
-1,7764,1,5982951,909,1103,1797,1790
-1,7765,1,5982953,909,1103,1797,1790
-1,7766,1,5982963,909,1103,1797,1790
-1,7767,1,5982964,909,1103,1797,1790
-1,7768,1,5983020,909,1121,1791,1820
-1,7769,2,5983085,909,1110,1806,1782
-1,7770,1,5983096,909,1117,1807,1818
-1,7771,1,5983103,909,1117,1807,1818
-1,7772,3,5983110,909,1118,1818,1772
-1,7773,1,5983116,909,1107,1802,1772
-1,7774,1,5983162,900,1102,1795,1768
-1,7775,1,5983520,500,1108,1803,1758
-1,7776,1,5984239,909,1103,1797,1790
-1,7777,1,5984243,909,1103,1797,1790
-1,7778,1,5984255,909,1101,1792,1793
-1,7779,1,5984309,909,1121,1791,1820
-1,7780,2,5984348,900,1111,1809,1794
-1,7781,2,5984349,909,1111,1809,1794
-1,7782,2,5984374,909,1110,1806,1782
-1,7783,1,5984383,909,1117,1807,1818
-1,7784,1,5984384,909,1117,1807,1818
-1,7785,1,5984385,909,1117,1807,1818
-1,7786,1,5984393,909,1117,1807,1818
-1,7787,3,5984400,909,1118,1818,1772
-1,7788,1,5984406,909,1107,1802,1772
-1,7789,1,5984451,900,1102,1795,1768
-1,7790,1,5984508,900,1105,1800,1796
-1,7791,1,5984789,500,1108,1803,1758
-1,7792,1,5985507,1200,1103,1797,1790
-1,7793,2,5985525,909,1104,1798,1799
-1,7794,1,5985577,909,1121,1791,1820
-1,7795,2,5985619,909,1111,1809,1794
-1,7796,2,5985620,909,1111,1809,1794
-1,7797,2,5985640,909,1110,1806,1782
-1,7798,2,5985641,909,1110,1806,1782
-1,7799,2,5985642,909,1110,1806,1782
-1,7800,1,5985651,1200,1117,1807,1818
-1,7801,1,5985662,909,1117,1807,1818
-1,7802,3,5985669,909,1118,1818,1772
-1,7803,1,5985676,909,1107,1802,1772
-1,7804,1,5985775,900,1105,1800,1796
-1,7805,1,5985776,900,1105,1800,1796
-1,7806,1,5986041,500,1108,1803,1758
-1,7807,1,5986776,909,1113,1811,1798
-1,7808,1,5986778,909,1106,1801,1798
-1,7809,1,5986828,909,1121,1791,1820
-1,7810,2,5986872,909,1111,1809,1794
-1,7811,2,5986891,909,1110,1806,1782
-1,7812,1,5986902,1200,1117,1807,1818
-1,7813,1,5986914,909,1117,1807,1818
-1,7814,3,5986921,909,1118,1818,1772
-1,7815,1,5986929,909,1107,1802,1772
-1,7816,1,5987293,500,1108,1803,1758
-1,7817,1,5987628,505,1109,1804,1805
-1,7818,1,5988027,909,1113,1811,1798
-1,7819,1,5988079,909,1121,1791,1820
-1,7820,2,5988125,909,1111,1809,1794
-1,7821,2,5988142,909,1110,1806,1782
-1,7822,1,5988153,1200,1117,1807,1818
-1,7823,1,5988166,909,1117,1807,1818
-1,7824,3,5988173,909,1118,1818,1772
-1,7825,1,5989273,909,1113,1811,1798
-1,7826,1,5989324,909,1121,1791,1820
-1,7827,2,5989371,909,1111,1809,1794
-1,7828,1,5989383,909,1112,1808,1806
-1,7829,1,5989387,909,1112,1808,1806
-1,7830,1,5989388,909,1142,1855,1806
-1,7831,1,5989412,909,1117,1807,1818
-1,7832,3,5989419,909,1118,1818,1772
-1,7833,1,5990510,909,1113,1811,1798
-1,7834,1,5990561,909,1121,1791,1820
-1,7835,2,5990609,909,1111,1809,1794
-1,7836,1,5990622,909,1112,1808,1806
-1,7837,1,5990625,909,1112,1808,1806
-1,7838,1,5990626,909,1142,1855,1806
-1,7839,1,5990649,909,1117,1807,1818
-1,7840,3,5990657,909,1118,1818,1772
-1,7841,1,5991732,909,1113,1811,1798
-1,7842,1,5991783,909,1121,1791,1820
-1,7843,1,5991832,909,1115,1813,1809
-1,7844,1,5991833,909,1123,1822,1809
-1,7845,1,5991846,909,1112,1808,1806
-1,7846,1,5991847,909,1112,1808,1806
-1,7847,1,5991850,909,1142,1855,1806
-1,7848,1,5991872,1200,1117,1807,1818
-1,7849,3,5991880,909,1118,1818,1772
-1,7850,1,5992949,909,1113,1811,1798
-1,7851,1,5992999,909,1121,1791,1820
-1,7852,1,5993017,909,1114,1812,1810
-1,7853,1,5993049,909,1115,1813,1809
-1,7854,1,5993051,909,1123,1822,1809
-1,7855,1,5993067,909,1142,1855,1806
-1,7856,1,5993089,1200,1117,1807,1818
-1,7857,3,5993097,909,1118,1818,1772
-1,7858,1,5994161,909,1113,1811,1798
-1,7859,1,5994209,909,1121,1791,1820
-1,7860,1,5994227,909,1114,1812,1810
-1,7861,1,5994259,909,1115,1813,1809
-1,7862,1,5994263,909,1123,1822,1809
-1,7863,1,5994278,909,1142,1855,1806
-1,7864,1,5994300,909,1117,1807,1818
-1,7865,3,5994308,909,1118,1818,1772
-1,7866,1,5995388,909,1120,1814,1820
-1,7867,1,5995395,909,1121,1791,1820
-1,7868,1,5995451,909,1123,1822,1809
-1,7869,1,5995466,909,1142,1855,1806
-1,7870,1,5995488,909,1117,1807,1818
-1,7871,1,5995489,909,1117,1807,1818
-1,7872,1,5995490,909,1117,1807,1818
-1,7873,3,5995495,909,1118,1818,1772
-1,7874,1,5995516,909,1129,1815,1833
-1,7875,1,5996515,1200,1116,1816,1817
-1,7876,1,5996562,909,1120,1814,1820
-1,7877,1,5996568,909,1121,1791,1820
-1,7878,1,5996626,909,1123,1822,1809
-1,7879,1,5996640,909,1142,1855,1806
-1,7880,2,5996657,909,1119,1819,1818
-1,7881,2,5996659,1200,1119,1819,1818
-1,7882,2,5996662,909,1119,1819,1818
-1,7883,2,5996663,909,1119,1819,1818
-1,7884,2,5996664,909,1119,1819,1818
-1,7885,3,5996665,909,1117,1807,1818
-1,7886,3,5996666,909,1118,1818,1772
-1,7887,3,5996667,909,1118,1818,1772
-1,7888,3,5996668,909,1118,1818,1772
-1,7889,1,5996691,909,1129,1815,1833
-1,7890,1,5997728,909,1120,1814,1820
-1,7891,1,5997732,909,1121,1791,1820
-1,7892,1,5997792,909,1123,1822,1809
-1,7893,1,5997805,909,1142,1855,1806
-1,7894,2,5997821,1200,1119,1819,1818
-1,7895,2,5997823,909,1119,1819,1818
-1,7896,2,5997825,1200,1119,1819,1818
-1,7897,2,5997826,909,1119,1819,1818
-1,7898,1,5997857,909,1129,1815,1833
-1,7899,1,5998883,909,1120,1814,1820
-1,7900,1,5998886,909,1121,1791,1820
-1,7901,1,5998948,909,1123,1822,1809
-1,7902,1,5998960,909,1142,1855,1806
-1,7903,2,5998976,1200,1119,1819,1818
-1,7904,1,5999013,909,1129,1815,1833
-1,7905,1,6000021,909,1120,1814,1820
-1,7906,1,6000022,909,1121,1791,1820
-1,7907,1,6000086,909,1123,1822,1809
-1,7908,1,6000097,909,1142,1855,1806
-1,7909,1,6000113,909,1131,1834,1819
-1,7910,1,6000114,909,1122,1821,1819
-1,7911,1,6000151,909,1129,1815,1833
-1,7912,3,6001128,909,1124,1826,1820
-1,7913,1,6001129,909,1124,1826,1820
-1,7914,1,6001194,909,1123,1822,1809
-1,7915,1,6001204,909,1142,1855,1806
-1,7916,1,6001220,909,1131,1834,1819
-1,7917,1,6001222,909,1122,1821,1819
-1,7918,1,6001259,909,1129,1815,1833
-1,7919,3,6002225,909,1127,1820,1831
-1,7920,1,6002228,909,1124,1826,1820
-1,7921,1,6002293,909,1123,1822,1809
-1,7922,1,6002302,909,1142,1855,1806
-1,7923,1,6002318,909,1131,1834,1819
-1,7924,1,6002358,909,1129,1815,1833
-1,7925,1,6002379,900,1126,1823,1830
-1,7926,1,6002553,909,1138,1824,1848
-1,7927,3,6003309,909,1127,1820,1831
-1,7928,3,6003310,909,1127,1820,1831
-1,7929,3,6003311,909,1127,1820,1831
-1,7930,3,6003312,909,1127,1820,1831
-1,7931,1,6003316,909,1124,1826,1820
-1,7932,1,6003389,909,1142,1855,1806
-1,7933,1,6003405,909,1131,1834,1819
-1,7934,1,6003446,900,1129,1815,1833
-1,7935,1,6003455,900,1130,1825,1833
-1,7936,1,6003465,900,1126,1823,1830
-1,7937,1,6003632,1200,1138,1824,1848
-1,7938,3,6004386,909,1127,1820,1831
-1,7939,1,6004395,909,1124,1826,1820
-1,7940,1,6004405,909,1124,1826,1820
-1,7941,1,6004468,909,1142,1855,1806
-1,7942,1,6004482,909,1131,1834,1819
-1,7943,1,6004483,909,1131,1834,1819
-1,7944,1,6004525,900,1129,1815,1833
-1,7945,1,6004532,900,1130,1825,1833
-1,7946,1,6004542,900,1126,1823,1830
-1,7947,1,6004572,900,1135,1827,1838
-1,7948,1,6004701,1200,1138,1824,1848
-1,7949,3,6005453,909,1127,1820,1831
-1,7950,1,6005464,909,1124,1826,1820
-1,7951,1,6005472,909,1124,1826,1820
-1,7952,1,6005535,909,1142,1855,1806
-1,7953,1,6005549,909,1131,1834,1819
-1,7954,1,6005594,900,1129,1815,1833
-1,7955,1,6005599,900,1130,1825,1833
-1,7956,1,6005607,900,1125,1828,1830
-1,7957,1,6005609,900,1126,1823,1830
-1,7958,1,6005641,900,1135,1827,1838
-1,7959,1,6005761,1200,1138,1824,1848
-1,7960,3,6006511,909,1127,1820,1831
-1,7961,1,6006524,909,1124,1826,1820
-1,7962,1,6006525,909,1124,1826,1820
-1,7963,1,6006526,909,1124,1826,1820
-1,7964,1,6006527,909,1124,1826,1820
-1,7965,1,6006528,909,1124,1826,1820
-1,7966,1,6006530,909,1124,1826,1820
-1,7967,1,6006594,909,1142,1855,1806
-1,7968,1,6006607,909,1131,1834,1819
-1,7969,1,6006654,900,1129,1815,1833
-1,7970,1,6006657,900,1130,1825,1833
-1,7971,1,6006666,900,1125,1828,1830
-1,7972,1,6006667,900,1126,1823,1830
-1,7973,1,6006701,900,1135,1827,1838
-1,7974,1,6006815,1200,1138,1824,1848
-1,7975,1,6007532,909,1149,1829,1865
